Covid,Electricity,Season,State,Time,WeekTime,Value
No,Regional Reference Price,Winter,Tasmania,09:30:00,Weekend,87.12314286
No,Electricity Demand,Winter,Tasmania,10:00:00,Weekend,1311.87619
No,Regional Reference Price,Winter,Tasmania,10:00:00,Weekend,77.24209524
No,Electricity Demand,Winter,Tasmania,10:30:00,Weekend,1294.108762
No,Regional Reference Price,Winter,Tasmania,10:30:00,Weekend,72.79971429
No,Electricity Demand,Winter,Tasmania,11:00:00,Weekend,1269.188095
No,Regional Reference Price,Winter,Tasmania,11:00:00,Weekend,65.46019048
No,Electricity Demand,Winter,Tasmania,11:30:00,Weekend,1239.985333
No,Regional Reference Price,Winter,Tasmania,11:30:00,Weekend,93.90733333
No,Electricity Demand,Winter,Tasmania,12:00:00,Weekend,1217.54581
No,Regional Reference Price,Winter,Tasmania,12:00:00,Weekend,58.96228571
No,Electricity Demand,Winter,Tasmania,12:30:00,Weekend,1196.116095
No,Regional Reference Price,Winter,Tasmania,12:30:00,Weekend,73.27657143
No,Electricity Demand,Winter,Tasmania,13:00:00,Weekend,1179.831048
No,Regional Reference Price,Winter,Tasmania,13:00:00,Weekend,55.35209524
No,Electricity Demand,Winter,Tasmania,13:30:00,Weekend,1168.960571
No,Regional Reference Price,Winter,Tasmania,13:30:00,Weekend,53.098
No,Electricity Demand,Winter,Tasmania,14:00:00,Weekend,1160.263143
No,Regional Reference Price,Winter,Tasmania,14:00:00,Weekend,52.17514286
No,Electricity Demand,Winter,Tasmania,14:30:00,Weekend,1168.435905
No,Regional Reference Price,Winter,Tasmania,14:30:00,Weekend,52.03485714
No,Electricity Demand,Winter,Tasmania,15:00:00,Weekend,1171.867714
No,Regional Reference Price,Winter,Tasmania,15:00:00,Weekend,55.586
No,Electricity Demand,Winter,Tasmania,15:30:00,Weekend,1184.234952
No,Regional Reference Price,Winter,Tasmania,15:30:00,Weekend,59.58838095
No,Electricity Demand,Winter,Tasmania,16:00:00,Weekend,1209.288095
No,Regional Reference Price,Winter,Tasmania,16:00:00,Weekend,66.53857143
No,Electricity Demand,Winter,Tasmania,16:30:00,Weekend,1243.140667
No,Regional Reference Price,Winter,Tasmania,16:30:00,Weekend,64.984
No,Electricity Demand,Winter,Tasmania,17:00:00,Weekend,1297.332857
No,Regional Reference Price,Winter,Tasmania,17:00:00,Weekend,81.99638095
No,Electricity Demand,Winter,Tasmania,17:30:00,Weekend,1361.450667
No,Regional Reference Price,Winter,Tasmania,17:30:00,Weekend,86.86733333
No,Electricity Demand,Winter,Tasmania,18:00:00,Weekend,1402.232381
No,Regional Reference Price,Winter,Tasmania,18:00:00,Weekend,102.1152381
No,Electricity Demand,Winter,Tasmania,18:30:00,Weekend,1406.821048
No,Regional Reference Price,Winter,Tasmania,18:30:00,Weekend,103.514
No,Electricity Demand,Winter,Tasmania,19:00:00,Weekend,1393.65619
No,Regional Reference Price,Winter,Tasmania,19:00:00,Weekend,90.9552381
No,Electricity Demand,Winter,Tasmania,19:30:00,Weekend,1371.057714
No,Regional Reference Price,Winter,Tasmania,19:30:00,Weekend,81.63038095
No,Electricity Demand,Winter,Tasmania,20:00:00,Weekend,1350.365905
No,Regional Reference Price,Winter,Tasmania,20:00:00,Weekend,76.644
No,Electricity Demand,Winter,Tasmania,20:30:00,Weekend,1339.139619
No,Regional Reference Price,Winter,Tasmania,20:30:00,Weekend,80.00866667
No,Electricity Demand,Winter,Tasmania,21:00:00,Weekend,1315.491143
No,Regional Reference Price,Winter,Tasmania,21:00:00,Weekend,76.10457143
No,Electricity Demand,Winter,Tasmania,21:30:00,Weekend,1289.101238
No,Regional Reference Price,Winter,Tasmania,21:30:00,Weekend,72.17704762
No,Electricity Demand,Winter,Tasmania,22:00:00,Weekend,1253.779714
No,Regional Reference Price,Winter,Tasmania,22:00:00,Weekend,66.85704762
No,Electricity Demand,Winter,Tasmania,22:30:00,Weekend,1216.76981
No,Regional Reference Price,Winter,Tasmania,22:30:00,Weekend,64.22028571
No,Electricity Demand,Winter,Tasmania,23:00:00,Weekend,1177.438762
No,Regional Reference Price,Winter,Tasmania,23:00:00,Weekend,61.24285714
No,Electricity Demand,Winter,Tasmania,23:30:00,Weekend,1146.515238
No,Regional Reference Price,Winter,Tasmania,23:30:00,Weekend,62.03161905
No,Electricity Demand,Winter,Victoria,00:00:00,Weekday,5329.565551
No,Regional Reference Price,Winter,Victoria,00:00:00,Weekday,85.39368821
No,Electricity Demand,Winter,Victoria,00:30:00,Weekday,5110.520494
No,Regional Reference Price,Winter,Victoria,00:30:00,Weekday,74.65874525
No,Electricity Demand,Winter,Victoria,01:00:00,Weekday,4924.941217
No,Regional Reference Price,Winter,Victoria,01:00:00,Weekday,68.88311787
No,Electricity Demand,Winter,Victoria,01:30:00,Weekday,4757.136046
No,Regional Reference Price,Winter,Victoria,01:30:00,Weekday,65.46923954
No,Electricity Demand,Winter,Victoria,02:00:00,Weekday,4562.829316
No,Regional Reference Price,Winter,Victoria,02:00:00,Weekday,61.00479088
No,Electricity Demand,Winter,Victoria,02:30:00,Weekday,4407.638859
No,Regional Reference Price,Winter,Victoria,02:30:00,Weekday,54.66235741
No,Electricity Demand,Winter,Victoria,03:00:00,Weekday,4297.894335
No,Regional Reference Price,Winter,Victoria,03:00:00,Weekday,51.45885932
No,Electricity Demand,Winter,Victoria,03:30:00,Weekday,4234.934867
No,Regional Reference Price,Winter,Victoria,03:30:00,Weekday,48.53798479
No,Electricity Demand,Winter,Victoria,04:00:00,Weekday,4201.080608
No,Regional Reference Price,Winter,Victoria,04:00:00,Weekday,47.11885932
No,Electricity Demand,Winter,Victoria,04:30:00,Weekday,4220.835399
No,Regional Reference Price,Winter,Victoria,04:30:00,Weekday,47.70395437
No,Electricity Demand,Winter,Victoria,05:00:00,Weekday,4279.90616
No,Regional Reference Price,Winter,Victoria,05:00:00,Weekday,50.57961977
No,Electricity Demand,Winter,Victoria,05:30:00,Weekday,4469.474677
No,Regional Reference Price,Winter,Victoria,05:30:00,Weekday,59.73889734
No,Electricity Demand,Winter,Victoria,06:00:00,Weekday,4726.13711
No,Regional Reference Price,Winter,Victoria,06:00:00,Weekday,67.55657795
No,Electricity Demand,Winter,Victoria,06:30:00,Weekday,5210.616692
No,Regional Reference Price,Winter,Victoria,06:30:00,Weekday,92.72619772
No,Electricity Demand,Winter,Victoria,07:00:00,Weekday,5706.284601
No,Regional Reference Price,Winter,Victoria,07:00:00,Weekday,142.2003042
No,Electricity Demand,Winter,Victoria,07:30:00,Weekday,6037.999163
No,Regional Reference Price,Winter,Victoria,07:30:00,Weekday,125.2001901
No,Electricity Demand,Winter,Victoria,08:00:00,Weekday,6355.119278
No,Regional Reference Price,Winter,Victoria,08:00:00,Weekday,139.9122814
No,Electricity Demand,Winter,Victoria,08:30:00,Weekday,6473.80384
No,Regional Reference Price,Winter,Victoria,08:30:00,Weekday,126.4677567
No,Electricity Demand,Winter,Victoria,09:00:00,Weekday,6409.365551
No,Regional Reference Price,Winter,Victoria,09:00:00,Weekday,107.6601141
No,Electricity Demand,Winter,Victoria,09:30:00,Weekday,6363.941673
No,Regional Reference Price,Winter,Victoria,09:30:00,Weekday,113.0546008
No,Electricity Demand,Winter,Victoria,10:00:00,Weekday,6212.658707
No,Regional Reference Price,Winter,Victoria,10:00:00,Weekday,103.9591635
No,Electricity Demand,Winter,Victoria,10:30:00,Weekday,6061.82038
No,Regional Reference Price,Winter,Victoria,10:30:00,Weekday,97.19193916
No,Electricity Demand,Winter,Victoria,11:00:00,Weekday,5938.513612
No,Regional Reference Price,Winter,Victoria,11:00:00,Weekday,91.22802281
No,Electricity Demand,Winter,Victoria,11:30:00,Weekday,5838.818441
No,Regional Reference Price,Winter,Victoria,11:30:00,Weekday,85.94323194
No,Electricity Demand,Winter,Victoria,12:00:00,Weekday,5766.388061
No,Regional Reference Price,Winter,Victoria,12:00:00,Weekday,83.10809886
No,Electricity Demand,Winter,Victoria,12:30:00,Weekday,5711.155285
No,Regional Reference Price,Winter,Victoria,12:30:00,Weekday,82.37836502
No,Electricity Demand,Winter,Victoria,13:00:00,Weekday,5661.670342
No,Regional Reference Price,Winter,Victoria,13:00:00,Weekday,80.34558935
No,Electricity Demand,Winter,Victoria,13:30:00,Weekday,5692.402966
No,Regional Reference Price,Winter,Victoria,13:30:00,Weekday,82.71007605
No,Electricity Demand,Winter,Victoria,14:00:00,Weekday,5696.241901
No,Regional Reference Price,Winter,Victoria,14:00:00,Weekday,82.61019011
No,Electricity Demand,Winter,Victoria,14:30:00,Weekday,5693.501749
No,Regional Reference Price,Winter,Victoria,14:30:00,Weekday,81.55011407
No,Electricity Demand,Winter,Victoria,15:00:00,Weekday,5694.450456
No,Regional Reference Price,Winter,Victoria,15:00:00,Weekday,81.02296578
No,Electricity Demand,Winter,Victoria,15:30:00,Weekday,5715.448973
No,Regional Reference Price,Winter,Victoria,15:30:00,Weekday,81.25372624
No,Electricity Demand,Winter,Victoria,16:00:00,Weekday,5816.027871
No,Regional Reference Price,Winter,Victoria,16:00:00,Weekday,89.24171103
No,Electricity Demand,Winter,Victoria,16:30:00,Weekday,5965.004068
No,Regional Reference Price,Winter,Victoria,16:30:00,Weekday,92.61680608
No,Electricity Demand,Winter,Victoria,17:00:00,Weekday,6172.313346
No,Regional Reference Price,Winter,Victoria,17:00:00,Weekday,103.4458175
No,Electricity Demand,Winter,Victoria,17:30:00,Weekday,6415.626578
No,Regional Reference Price,Winter,Victoria,17:30:00,Weekday,116.3721673
No,Electricity Demand,Winter,Victoria,18:00:00,Weekday,6709.9127
No,Regional Reference Price,Winter,Victoria,18:00:00,Weekday,155.7085171
No,Electricity Demand,Winter,Victoria,18:30:00,Weekday,6779.941255
No,Regional Reference Price,Winter,Victoria,18:30:00,Weekday,160.5579468
No,Electricity Demand,Winter,Victoria,19:00:00,Weekday,6715.811521
No,Regional Reference Price,Winter,Victoria,19:00:00,Weekday,141.1332319
No,Electricity Demand,Winter,Victoria,19:30:00,Weekday,6563.022586
No,Regional Reference Price,Winter,Victoria,19:30:00,Weekday,110.1411027
No,Electricity Demand,Winter,Victoria,20:00:00,Weekday,6445.189468
No,Regional Reference Price,Winter,Victoria,20:00:00,Weekday,114.8584791
No,Electricity Demand,Winter,Victoria,20:30:00,Weekday,6289.025057
No,Regional Reference Price,Winter,Victoria,20:30:00,Weekday,116.1651711
No,Electricity Demand,Winter,Victoria,21:00:00,Weekday,6135.972776
No,Regional Reference Price,Winter,Victoria,21:00:00,Weekday,101.5347529
No,Electricity Demand,Winter,Victoria,21:30:00,Weekday,5931.84346
No,Regional Reference Price,Winter,Victoria,21:30:00,Weekday,93.79817491
No,Electricity Demand,Winter,Victoria,22:00:00,Weekday,5706.683384
No,Regional Reference Price,Winter,Victoria,22:00:00,Weekday,81.58570342
No,Electricity Demand,Winter,Victoria,22:30:00,Weekday,5459.303802
No,Regional Reference Price,Winter,Victoria,22:30:00,Weekday,99.84775665
No,Electricity Demand,Winter,Victoria,23:00:00,Weekday,5281.193574
No,Regional Reference Price,Winter,Victoria,23:00:00,Weekday,82.85003802
No,Electricity Demand,Winter,Victoria,23:30:00,Weekday,5435.709011
No,Regional Reference Price,Winter,Victoria,23:30:00,Weekday,86.95646388
No,Electricity Demand,Winter,Victoria,00:00:00,Weekend,5373.934381
No,Regional Reference Price,Winter,Victoria,00:00:00,Weekend,92.79990476
No,Electricity Demand,Winter,Victoria,00:30:00,Weekend,5141.02619
No,Regional Reference Price,Winter,Victoria,00:30:00,Weekend,80.11514286
No,Electricity Demand,Winter,Victoria,01:00:00,Weekend,4938.086381
No,Regional Reference Price,Winter,Victoria,01:00:00,Weekend,75.40847619
No,Electricity Demand,Winter,Victoria,01:30:00,Weekend,4755.102095
No,Regional Reference Price,Winter,Victoria,01:30:00,Weekend,69.88352381
No,Electricity Demand,Winter,Victoria,02:00:00,Weekend,4540.674571
No,Regional Reference Price,Winter,Victoria,02:00:00,Weekend,62.31961905
No,Electricity Demand,Winter,Victoria,02:30:00,Weekend,4368.554095
No,Regional Reference Price,Winter,Victoria,02:30:00,Weekend,56.43733333
No,Electricity Demand,Winter,Victoria,03:00:00,Weekend,4235.613524
No,Regional Reference Price,Winter,Victoria,03:00:00,Weekend,50.444
No,Electricity Demand,Winter,Victoria,03:30:00,Weekend,4156.858857
No,Regional Reference Price,Winter,Victoria,03:30:00,Weekend,48.56352381
No,Electricity Demand,Winter,Victoria,04:00:00,Weekend,4095.584762
No,Regional Reference Price,Winter,Victoria,04:00:00,Weekend,46.15457143
No,Electricity Demand,Winter,Victoria,04:30:00,Weekend,4070.259333
No,Regional Reference Price,Winter,Victoria,04:30:00,Weekend,45.31047619
No,Electricity Demand,Winter,Victoria,05:00:00,Weekend,4066.133714
No,Regional Reference Price,Winter,Victoria,05:00:00,Weekend,46.12238095
No,Electricity Demand,Winter,Victoria,05:30:00,Weekend,4124.982857
No,Regional Reference Price,Winter,Victoria,05:30:00,Weekend,50.28219048
No,Electricity Demand,Winter,Victoria,06:00:00,Weekend,4193.554095
No,Regional Reference Price,Winter,Victoria,06:00:00,Weekend,51.05828571
No,Electricity Demand,Winter,Victoria,06:30:00,Weekend,4355.97019
No,Regional Reference Price,Winter,Victoria,06:30:00,Weekend,58.18190476
No,Electricity Demand,Winter,Victoria,07:00:00,Weekend,4522.621048
No,Regional Reference Price,Winter,Victoria,07:00:00,Weekend,64.79761905
No,Electricity Demand,Winter,Victoria,07:30:00,Weekend,4604.368
No,Regional Reference Price,Winter,Victoria,07:30:00,Weekend,67.38161905
No,Electricity Demand,Winter,Victoria,08:00:00,Weekend,4827.57219
No,Regional Reference Price,Winter,Victoria,08:00:00,Weekend,82.39533333
No,Electricity Demand,Winter,Victoria,08:30:00,Weekend,5049.528476
No,Regional Reference Price,Winter,Victoria,08:30:00,Weekend,92.18171429
No,Electricity Demand,Winter,Victoria,09:00:00,Weekend,5164.214857
No,Regional Reference Price,Winter,Victoria,09:00:00,Weekend,94.11495238
No,Electricity Demand,Winter,Victoria,09:30:00,Weekend,5216.61
No,Regional Reference Price,Winter,Victoria,09:30:00,Weekend,106.008381
No,Electricity Demand,Winter,Victoria,10:00:00,Weekend,5169.947333
No,Regional Reference Price,Winter,Victoria,10:00:00,Weekend,90.80180952
No,Electricity Demand,Winter,Victoria,10:30:00,Weekend,5092.228
No,Regional Reference Price,Winter,Victoria,10:30:00,Weekend,84.71685714
No,Electricity Demand,Winter,Victoria,11:00:00,Weekend,4970.782667
No,Regional Reference Price,Winter,Victoria,11:00:00,Weekend,73.38742857
No,Electricity Demand,Winter,Victoria,11:30:00,Weekend,4867.380381
No,Regional Reference Price,Winter,Victoria,11:30:00,Weekend,68.21533333
No,Electricity Demand,Winter,Victoria,12:00:00,Weekend,4783.777048
No,Regional Reference Price,Winter,Victoria,12:00:00,Weekend,62.51228571
No,Electricity Demand,Winter,Victoria,12:30:00,Weekend,4724.470476
No,Regional Reference Price,Winter,Victoria,12:30:00,Weekend,61.50142857
No,Electricity Demand,Winter,Victoria,13:00:00,Weekend,4680.998857
No,Regional Reference Price,Winter,Victoria,13:00:00,Weekend,58.42076191
No,Electricity Demand,Winter,Victoria,13:30:00,Weekend,4700.008476
No,Regional Reference Price,Winter,Victoria,13:30:00,Weekend,59.2072381
No,Electricity Demand,Winter,Victoria,14:00:00,Weekend,4693.673524
No,Regional Reference Price,Winter,Victoria,14:00:00,Weekend,59.45761905
No,Electricity Demand,Winter,Victoria,14:30:00,Weekend,4704.950381
No,Regional Reference Price,Winter,Victoria,14:30:00,Weekend,61.33476191
No,Electricity Demand,Winter,Victoria,15:00:00,Weekend,4745.761619
No,Regional Reference Price,Winter,Victoria,15:00:00,Weekend,64.50142857
No,Electricity Demand,Winter,Victoria,15:30:00,Weekend,4833.436667
No,Regional Reference Price,Winter,Victoria,15:30:00,Weekend,69.87857143
No,Electricity Demand,Winter,Victoria,16:00:00,Weekend,4968.945333
No,Regional Reference Price,Winter,Victoria,16:00:00,Weekend,78.14933333
No,Electricity Demand,Winter,Victoria,16:30:00,Weekend,5128.577524
No,Regional Reference Price,Winter,Victoria,16:30:00,Weekend,84.45866667
No,Electricity Demand,Winter,Victoria,17:00:00,Weekend,5382.452
No,Regional Reference Price,Winter,Victoria,17:00:00,Weekend,99.82885714
No,Electricity Demand,Winter,Victoria,17:30:00,Weekend,5673.015429
No,Regional Reference Price,Winter,Victoria,17:30:00,Weekend,107.8013333
No,Electricity Demand,Winter,Victoria,18:00:00,Weekend,5989.573619
No,Regional Reference Price,Winter,Victoria,18:00:00,Weekend,140.3292381
No,Electricity Demand,Winter,Victoria,18:30:00,Weekend,6097.768571
No,Regional Reference Price,Winter,Victoria,18:30:00,Weekend,139.6179048
No,Electricity Demand,Winter,Victoria,19:00:00,Weekend,6035.385143
No,Regional Reference Price,Winter,Victoria,19:00:00,Weekend,119.2108571
No,Electricity Demand,Winter,Victoria,19:30:00,Weekend,5907.476
No,Regional Reference Price,Winter,Victoria,19:30:00,Weekend,98.26980952
No,Electricity Demand,Winter,Victoria,20:00:00,Weekend,5789.914
No,Regional Reference Price,Winter,Victoria,20:00:00,Weekend,96.77733333
No,Electricity Demand,Winter,Victoria,20:30:00,Weekend,5668.958381
No,Regional Reference Price,Winter,Victoria,20:30:00,Weekend,106.3810476
No,Electricity Demand,Winter,Victoria,21:00:00,Weekend,5555.386476
No,Regional Reference Price,Winter,Victoria,21:00:00,Weekend,96.82257143
No,Electricity Demand,Winter,Victoria,21:30:00,Weekend,5422.90619
No,Regional Reference Price,Winter,Victoria,21:30:00,Weekend,90.65495238
No,Electricity Demand,Winter,Victoria,22:00:00,Weekend,5263.649524
No,Regional Reference Price,Winter,Victoria,22:00:00,Weekend,82.01704762
No,Electricity Demand,Winter,Victoria,22:30:00,Weekend,5102.230381
No,Regional Reference Price,Winter,Victoria,22:30:00,Weekend,79.87952381
No,Electricity Demand,Winter,Victoria,23:00:00,Weekend,4994.701619
